,term,score
139,academy,4.216395324324493
140,joined,4.216395324324493
141,got,4.216395324324493
142,molotov,4.216395324324493
143,innocent,4.216395324324493
144,whereas,4.216395324324493
145,help,4.216395324324493
146,minister,4.216395324324493
147,intellectuals,4.216395324324493
148,yugoslav,4.216395324324493
149,mines,4.216395324324493
150,forced,4.216395324324493
151,harvests,4.216395324324493
152,finally,4.216395324324493
153,received,2.8109302162163288
154,front,2.8109302162163288
155,circumstances,2.8109302162163288
156,real,2.8109302162163288
157,indeed,2.8109302162163288
158,chubby,2.8109302162163288
159,russia,2.8109302162163288
160,india,2.8109302162163288
161,rough,2.8109302162163288
162,civil,2.8109302162163288
163,cities,2.8109302162163288
164,indicated,2.8109302162163288
165,insist,2.8109302162163288
166,forces,2.8109302162163288
167,reports,2.8109302162163288
168,replaced,2.8109302162163288
169,france,2.8109302162163288
170,red,2.8109302162163288
171,coast,2.8109302162163288
172,reminiscences,2.8109302162163288
173,increase,2.8109302162163288
174,collective,2.8109302162163288
175,fought,2.8109302162163288
176,college,2.8109302162163288
177,fourth,2.8109302162163288
178,either,2.8109302162163288
179,rutchenkovo,2.8109302162163288
180,improving,2.8109302162163288
181,bureaucrats,2.8109302162163288
182,bulganin,2.8109302162163288
183,built,2.8109302162163288
184,brought,2.8109302162163288
185,short,2.8109302162163288
186,shortcomings,2.8109302162163288
187,goods,2.8109302162163288
188,should,2.8109302162163288
189,britain,2.8109302162163288
190,showed,2.8109302162163288
191,siberia,2.8109302162163288
192,bread,2.8109302162163288
193,simple,2.8109302162163288
194,grandfather,2.8109302162163288
195,smile,2.8109302162163288
196,held,2.8109302162163288
197,having,2.8109302162163288
198,hour,2.8109302162163288
199,hydrogen,2.8109302162163288
200,setbacks,2.8109302162163288
201,capital,2.8109302162163288
202,salesman,2.8109302162163288
203,same,2.8109302162163288
204,caused,2.8109302162163288
205,say,2.8109302162163288
206,scale,2.8109302162163288
207,secret,2.8109302162163288
208,geneva,2.8109302162163288
209,georgi,2.8109302162163288
210,set,2.8109302162163288
211,seeking,2.8109302162163288
212,seen,2.8109302162163288
213,sense,2.8109302162163288
214,impatient,2.8109302162163288
215,september,2.8109302162163288
216,seriously,2.8109302162163288
217,ideological,2.8109302162163288
218,insisted,2.8109302162163288
219,purge,2.8109302162163288
220,range,2.8109302162163288
221,making,2.8109302162163288
222,opening,2.8109302162163288
223,district,2.8109302162163288
224,our,2.8109302162163288
225,membership,2.8109302162163288
226,members,2.8109302162163288
227,paris,2.8109302162163288
228,somewhat,2.8109302162163288
229,member,2.8109302162163288
230,peasants,2.8109302162163288
231,details,2.8109302162163288
232,established,2.8109302162163288
233,desk,2.8109302162163288
234,deposed,2.8109302162163288
235,department,2.8109302162163288
236,marxist,2.8109302162163288
237,plane,2.8109302162163288
238,marxism,2.8109302162163288
239,omitted,2.8109302162163288
240,djilas,2.8109302162163288
241,official,2.8109302162163288
242,east,2.8109302162163288
243,elected,2.8109302162163288
244,effective,2.8109302162163288
245,emphasis,2.8109302162163288
246,nagy,2.8109302162163288
247,named,2.8109302162163288
248,model,2.8109302162163288
249,mixed,2.8109302162163288
250,missile,2.8109302162163288
251,episode,2.8109302162163288
252,enemies,2.8109302162163288
253,drop,2.8109302162163288
254,engaged,2.8109302162163288
255,enough,2.8109302162163288
256,occasions,2.8109302162163288
257,donbas,2.8109302162163288
258,entire,2.8109302162163288
259,evidence,2.8109302162163288
260,plenty,2.8109302162163288
261,raise,2.8109302162163288
262,main,2.8109302162163288
263,knowledge,2.8109302162163288
264,prime,2.8109302162163288
265,fashion,2.8109302162163288
266,credits,2.8109302162163288
267,create,2.8109302162163288
268,promises,2.8109302162163288
269,proper,2.8109302162163288
270,keep,2.8109302162163288
271,just,2.8109302162163288
272,counterrevolution,2.8109302162163288
273,proverbs,2.8109302162163288
274,mud,2.8109302162163288
275,iowa,2.8109302162163288
276,invasion,2.8109302162163288
277,flew,2.8109302162163288
278,continued,2.8109302162163288
279,consumer,2.8109302162163288
280,criticism,2.8109302162163288
281,pressure,2.8109302162163288
282,press,2.8109302162163288
283,least,2.8109302162163288
284,exchange,2.8109302162163288
285,low,2.8109302162163288
286,points,2.8109302162163288
287,let,2.8109302162163288
288,poles,2.8109302162163288
289,lenin,2.8109302162163288
290,posts,2.8109302162163288
291,lead,2.8109302162163288
292,lack,2.8109302162163288
293,failed,2.8109302162163288
294,landlord,2.8109302162163288
295,fall,2.8109302162163288
296,dance,2.8109302162163288
297,damaged,2.8109302162163288
298,cult,2.8109302162163288
299,cuban,2.8109302162163288
300,diplomacy,2.8109302162163288
301,10,2.8109302162163288
302,theory,2.8109302162163288
303,tung,2.8109302162163288
304,arms,2.8109302162163288
305,ukrainian,2.8109302162163288
306,within,2.8109302162163288
307,affair,2.8109302162163288
308,ups,2.8109302162163288
309,still,2.8109302162163288
310,authentic,2.8109302162163288
311,turned,2.8109302162163288
312,arrested,2.8109302162163288
313,status,2.8109302162163288
314,barbarism,2.8109302162163288
315,working,2.8109302162163288
316,admit,2.8109302162163288
317,behind,2.8109302162163288
318,suited,2.8109302162163288
319,warsaw,2.8109302162163288
320,warfare,2.8109302162163288
321,tse,2.8109302162163288
322,believe,2.8109302162163288
323,stalinization,2.8109302162163288
324,1934,2.8109302162163288
325,strengthened,2.8109302162163288
326,acquainted,2.8109302162163288
327,terrible,2.8109302162163288
328,units,2.8109302162163288
329,test,2.8109302162163288
330,1970,2.8109302162163288
331,ballet,2.8109302162163288
332,willing,2.8109302162163288
333,1963,2.8109302162163288
334,1961,2.8109302162163288
335,theme,2.8109302162163288
336,appears,2.8109302162163288
337,subway,2.8109302162163288
338,unwilling,2.8109302162163288
339,apparent,2.8109302162163288
340,wind,2.8109302162163288
341,apparatus,2.8109302162163288
342,winter,2.8109302162163288
343,telling,2.8109302162163288
344,area,2.8109302162163288
345,successor,2.8109302162163288
346,withdraw,2.8109302162163288
347,1938,2.8109302162163288
348,stalingrad,2.8109302162163288
349,statement,2.8109302162163288
350,speaking,2.8109302162163288
351,along,2.8109302162163288
352,take,2.8109302162163288
353,villa,2.8109302162163288
354,visited,2.8109302162163288
355,speeches,2.8109302162163288
356,splitting,2.8109302162163288
357,virtues,2.8109302162163288
358,visits,2.8109302162163288
359,bolshevik,2.8109302162163288
360,triumph,2.8109302162163288
361,treaty,2.8109302162163288
362,sweat,2.8109302162163288
363,astonished,2.8109302162163288
364,troops,2.8109302162163288
365,villages,2.8109302162163288
366,spending,2.8109302162163288
367,volume,2.8109302162163288
368,wrought,2.8109302162163288
369,borders,2.8109302162163288
370,very,2.8109302162163288
371,vote,2.8109302162163288
372,symbolized,2.8109302162163288
373,asserted,2.8109302162163288
374,located,1.4054651081081644
375,unrelenting,1.4054651081081644
376,listening,1.4054651081081644
377,miners,1.4054651081081644
378,lowest,1.4054651081081644
379,listing,1.4054651081081644
380,unsubtle,1.4054651081081644
381,milovan,1.4054651081081644
382,village,1.4054651081081644
383,meteoric,1.4054651081081644
384,met,1.4054651081081644
385,midnight,1.4054651081081644
386,milk,1.4054651081081644
387,unsuited,1.4054651081081644
388,microphone,1.4054651081081644
389,mideast,1.4054651081081644
390,unsuitable,1.4054651081081644
391,merits,1.4054651081081644
392,longtime,1.4054651081081644
393,lonely,1.4054651081081644
394,vegetables,1.4054651081081644
395,mention,1.4054651081081644
396,lowly,1.4054651081081644
397,mentioned,1.4054651081081644
398,mark,1.4054651081081644
399,various,1.4054651081081644
400,match,1.4054651081081644
401,vanished,1.4054651081081644
402,vein,1.4054651081081644
403,vainglorious,1.4054651081081644
404,matters,1.4054651081081644
405,marinsky,1.4054651081081644
406,maybe,1.4054651081081644
407,marched,1.4054651081081644
408,using,1.4054651081081644
409,manhattan,1.4054651081081644
410,maneuver,1.4054651081081644
411,md,1.4054651081081644
412,measure,1.4054651081081644
413,us,1.4054651081081644
414,urging,1.4054651081081644
415,victims,1.4054651081081644
416,mediterranean,1.4054651081081644
417,victories,1.4054651081081644
418,medium,1.4054651081081644
419,vienna,1.4054651081081644
420,meetings,1.4054651081081644
421,urals,1.4054651081081644
422,upset,1.4054651081081644
423,vigorously,1.4054651081081644
424,maims,1.4054651081081644
425,macmillan,1.4054651081081644
426,vastly,1.4054651081081644
427,minimum,1.4054651081081644
428,soon,1.4054651081081644
429,mining,1.4054651081081644
430,trials,1.4054651081081644
431,triumphant,1.4054651081081644
432,obvious,1.4054651081081644
433,trotsky,1.4054651081081644
434,obstacle,1.4054651081081644
435,observers,1.4054651081081644
436,obscure,1.4054651081081644
437,oblivious,1.4054651081081644
438,trouble,1.4054651081081644
439,number,1.4054651081081644
440,try,1.4054651081081644
441,notion,1.4054651081081644
442,trying,1.4054651081081644
443,nothing,1.4054651081081644
444,north,1.4054651081081644
445,nor,1.4054651081081644
446,non,1.4054651081081644
447,nixon,1.4054651081081644
448,occupied,1.4054651081081644
449,offensive,1.4054651081081644
450,nina,1.4054651081081644
451,offered,1.4054651081081644
452,organize,1.4054651081081644
453,order,1.4054651081081644
454,orbit,1.4054651081081644
455,opponents,1.4054651081081644
456,treated,1.4054651081081644
457,opinion,1.4054651081081644
458,treatment,1.4054651081081644
459,opened,1.4054651081081644
460,onward,1.4054651081081644
461,olive,1.4054651081081644
462,officials,1.4054651081081644
463,trekked,1.4054651081081644
464,officially,1.4054651081081644
465,tremendous,1.4054651081081644
466,offices,1.4054651081081644
467,officer,1.4054651081081644
468,office,1.4054651081081644
469,ninth,1.4054651081081644
470,nikolai,1.4054651081081644
471,unmistakably,1.4054651081081644
472,unable,1.4054651081081644
473,uncomfortable,1.4054651081081644
474,moving,1.4054651081081644
475,moved,1.4054651081081644
476,motivations,1.4054651081081644
477,uncompromising,1.4054651081081644
478,mortal,1.4054651081081644
479,limitation,1.4054651081081644
480,understand,1.4054651081081644
481,months,1.4054651081081644
482,understandings,1.4054651081081644
483,month,1.4054651081081644
484,undertaken,1.4054651081081644
485,modernization,1.4054651081081644
486,uneasiness,1.4054651081081644
487,unerringly,1.4054651081081644
488,unfulfilled,1.4054651081081644
489,miscalculation,1.4054651081081644
490,unclear,1.4054651081081644
491,murder,1.4054651081081644
492,nickname,1.4054651081081644
493,mute,1.4054651081081644
494,newspapers,1.4054651081081644
495,neutralism,1.4054651081081644
496,nerve,1.4054651081081644
497,tu,1.4054651081081644
498,needs,1.4054651081081644
499,necessarily,1.4054651081081644
500,turkey,1.4054651081081644
501,nearly,1.4054651081081644
502,nazi,1.4054651081081644
503,nato,1.4054651081081644
504,nationality,1.4054651081081644
505,nationalist,1.4054651081081644
506,national,1.4054651081081644
507,turning,1.4054651081081644
508,twitted,1.4054651081081644
509,myself,1.4054651081081644
510,muted,1.4054651081081644
511,liners,1.4054651081081644
512,voices,1.4054651081081644
513,like,1.4054651081081644
514,implications,1.4054651081081644
515,improved,1.4054651081081644
516,impromptu,1.4054651081081644
517,imported,1.4054651081081644
518,importance,1.4054651081081644
519,wooing,1.4054651081081644
520,impolitic,1.4054651081081644
521,implied,1.4054651081081644
522,workers,1.4054651081081644
523,imperialist,1.4054651081081644
524,lightly,1.4054651081081644
525,works,1.4054651081081644
526,worse,1.4054651081081644
527,impatience,1.4054651081081644
528,impact,1.4054651081081644
529,immediately,1.4054651081081644
530,immediate,1.4054651081081644
531,illuminated,1.4054651081081644
532,worsening,1.4054651081081644
533,wladislaw,1.4054651081081644
534,improvise,1.4054651081081644
535,impulsive,1.4054651081081644
536,imre,1.4054651081081644
537,inevitable,1.4054651081081644
538,willingness,1.4054651081081644
539,industries,1.4054651081081644
540,winning,1.4054651081081644
541,indonesia,1.4054651081081644
542,individual,1.4054651081081644
543,wished,1.4054651081081644
544,wit,1.4054651081081644
545,indignant,1.4054651081081644
546,indictment,1.4054651081081644
547,withdrawn,1.4054651081081644
548,incredulity,1.4054651081081644
549,increasingly,1.4054651081081644
550,increasing,1.4054651081081644
551,increased,1.4054651081081644
552,incentives,1.4054651081081644
553,inability,1.4054651081081644
554,icbm,1.4054651081081644
555,worst,1.4054651081081644
556,hut,1.4054651081081644
557,hoarse,1.4054651081081644
558,hinges,1.4054651081081644
559,higher,1.4054651081081644
560,hierarchy,1.4054651081081644
561,herded,1.4054651081081644
562,yugoslavia,1.4054651081081644
563,yuzovka,1.4054651081081644
564,height,1.4054651081081644
565,heckling,1.4054651081081644
566,heard,1.4054651081081644
567,headway,1.4054651081081644
568,headed,1.4054651081081644
569,zhivago,1.4054651081081644
570,hasty,1.4054651081081644
571,zhukov,1.4054651081081644
572,harvest,1.4054651081081644
573,harshness,1.4054651081081644
574,harsh,1.4054651081081644
575,hit,1.4054651081081644
576,hold,1.4054651081081644
577,hustle,1.4054651081081644
578,holiday,1.4054651081081644
579,hunting,1.4054651081081644
580,wrangle,1.4054651081081644
581,hungarians,1.4054651081081644
582,hundreds,1.4054651081081644
583,hundred,1.4054651081081644
584,wreckage,1.4054651081081644
585,wrongdoing,1.4054651081081644
586,hot,1.4054651081081644
587,hostility,1.4054651081081644
588,yes,1.4054651081081644
589,horrifying,1.4054651081081644
590,horrendous,1.4054651081081644
591,yield,1.4054651081081644
592,hope,1.4054651081081644
593,your,1.4054651081081644
594,honest,1.4054651081081644
595,homespun,1.4054651081081644
596,inevitably,1.4054651081081644
597,infallibility,1.4054651081081644
598,infallible,1.4054651081081644
599,voracity,1.4054651081081644
600,laid,1.4054651081081644
601,ladder,1.4054651081081644
602,vyacheslav,1.4054651081081644
603,lacked,1.4054651081081644
604,wage,1.4054651081081644
605,kursk,1.4054651081081644
606,kukuruznik,1.4054651081081644
607,wait,1.4054651081081644
608,korea,1.4054651081081644
609,walk,1.4054651081081644
610,kitchen,1.4054651081081644
611,kinds,1.4054651081081644
612,kill,1.4054651081081644
613,kiev,1.4054651081081644
614,ways,1.4054651081081644
615,weaken,1.4054651081081644
616,kharkov,1.4054651081081644
617,land,1.4054651081081644
618,largely,1.4054651081081644
619,weekend,1.4054651081081644
620,laugh,1.4054651081081644
621,lieutenant,1.4054651081081644
622,lie,1.4054651081081644
623,leverage,1.4054651081081644
624,lev,1.4054651081081644
625,virtual,1.4054651081081644
626,leonid,1.4054651081081644
627,leon,1.4054651081081644
628,legality,1.4054651081081644
629,led,1.4054651081081644
630,leaving,1.4054651081081644
631,leave,1.4054651081081644
632,leadership,1.4054651081081644
633,voice,1.4054651081081644
634,organizer,1.4054651081081644
635,lazar,1.4054651081081644
636,laying,1.4054651081081644
637,lavrenti,1.4054651081081644
638,key,1.4054651081081644
639,weight,1.4054651081081644
640,infectious,1.4054651081081644
641,wheeling,1.4054651081081644
642,introduced,1.4054651081081644
643,whiplash,1.4054651081081644
644,intimately,1.4054651081081644
645,interrupted,1.4054651081081644
646,international,1.4054651081081644
647,intentions,1.4054651081081644
648,intended,1.4054651081081644
649,white,1.4054651081081644
650,instead,1.4054651081081644
651,instance,1.4054651081081644
652,install,1.4054651081081644
653,widespread,1.4054651081081644
654,inside,1.4054651081081644
655,willfulness,1.4054651081081644
656,initiative,1.4054651081081644
657,initial,1.4054651081081644
658,ingredient,1.4054651081081644
659,whether,1.4054651081081644
660,iron,1.4054651081081644
661,kamenev,1.4054651081081644
662,irrepressible,1.4054651081081644
663,kalinovka,1.4054651081081644
664,welcome,1.4054651081081644
665,wept,1.4054651081081644
666,june,1.4054651081081644
667,journeys,1.4054651081081644
668,journeyed,1.4054651081081644
669,josef,1.4054651081081644
670,western,1.4054651081081644
671,jewish,1.4054651081081644
672,jerk,1.4054651081081644
673,jaunty,1.4054651081081644
674,jabbed,1.4054651081081644
675,ivan,1.4054651081081644
676,wheat,1.4054651081081644
677,itself,1.4054651081081644
678,issued,1.4054651081081644
679,island,1.4054651081081644
680,organized,1.4054651081081644
681,traditional,1.4054651081081644
682,traveling,1.4054651081081644
683,stubborn,1.4054651081081644
684,reputation,1.4054651081081644
685,republic,1.4054651081081644
686,reprinted,1.4054651081081644
687,repressive,1.4054651081081644
688,repression,1.4054651081081644
689,represented,1.4054651081081644
690,struggles,1.4054651081081644
691,reply,1.4054651081081644
692,reorganization,1.4054651081081644
693,remarried,1.4054651081081644
694,render,1.4054651081081644
695,removed,1.4054651081081644
696,student,1.4054651081081644
697,removal,1.4054651081081644
698,subsequent,1.4054651081081644
699,substantial,1.4054651081081644
700,reminisced,1.4054651081081644
701,remembers,1.4054651081081644
702,required,1.4054651081081644
703,reservations,1.4054651081081644
704,structure,1.4054651081081644
705,resolved,1.4054651081081644
706,risk,1.4054651081081644
707,richard,1.4054651081081644
708,revolutions,1.4054651081081644
709,revolutionary,1.4054651081081644
710,stride,1.4054651081081644
711,revolt,1.4054651081081644
712,return,1.4054651081081644
713,retrospect,1.4054651081081644
714,retook,1.4054651081081644
715,retaining,1.4054651081081644
716,strike,1.4054651081081644
717,strikes,1.4054651081081644
718,restricted,1.4054651081081644
719,restiveness,1.4054651081081644
720,responsibility,1.4054651081081644
721,resources,1.4054651081081644
722,stroke,1.4054651081081644
723,remedy,1.4054651081081644
724,successors,1.4054651081081644
725,reached,1.4054651081081644
726,reception,1.4054651081081644
727,rectifications,1.4054651081081644
728,recruit,1.4054651081081644
729,records,1.4054651081081644
730,superpower,1.4054651081081644
731,reconnaissance,1.4054651081081644
732,reconciliation,1.4054651081081644
733,reclusive,1.4054651081081644
734,reckoned,1.4054651081081644
735,receiving,1.4054651081081644
736,sufficiently,1.4054651081081644
737,supervision,1.4054651081081644
738,recalling,1.4054651081081644
739,rebuilding,1.4054651081081644
740,rebuild,1.4054651081081644
741,reassessment,1.4054651081081644
742,reasonable,1.4054651081081644
743,supplies,1.4054651081081644
744,read,1.4054651081081644
745,summer,1.4054651081081644
746,reduce,1.4054651081081644
747,reducing,1.4054651081081644
748,referred,1.4054651081081644
749,suggest,1.4054651081081644
750,relief,1.4054651081081644
751,relied,1.4054651081081644
752,relatively,1.4054651081081644
753,relative,1.4054651081081644
754,suggested,1.4054651081081644
755,relationships,1.4054651081081644
756,relationship,1.4054651081081644
757,related,1.4054651081081644
758,reiterated,1.4054651081081644
759,rehabilitation,1.4054651081081644
760,rehabilitated,1.4054651081081644
761,regional,1.4054651081081644
762,region,1.4054651081081644
763,suggesting,1.4054651081081644
764,regime,1.4054651081081644
765,refused,1.4054651081081644
766,rivalries,1.4054651081081644
767,robert,1.4054651081081644
768,roswell,1.4054651081081644
769,shame,1.4054651081081644
770,spring,1.4054651081081644
771,shock,1.4054651081081644
772,shibboleth,1.4054651081081644
773,sputnik,1.4054651081081644
774,spy,1.4054651081081644
775,shepilov,1.4054651081081644
776,sheep,1.4054651081081644
777,shattered,1.4054651081081644
778,shaken,1.4054651081081644
779,rotund,1.4054651081081644
780,severely,1.4054651081081644
781,stable,1.4054651081081644
782,severe,1.4054651081081644
783,several,1.4054651081081644
784,sever,1.4054651081081644
785,seven,1.4054651081081644
786,stage,1.4054651081081644
787,settlements,1.4054651081081644
788,shooting,1.4054651081081644
789,spotlight,1.4054651081081644
790,shops,1.4054651081081644
791,split,1.4054651081081644
792,sources,1.4054651081081644
793,south,1.4054651081081644
794,smoothed,1.4054651081081644
795,sown,1.4054651081081644
796,slow,1.4054651081081644
797,skipped,1.4054651081081644
798,skilled,1.4054651081081644
799,situations,1.4054651081081644
800,sit,1.4054651081081644
801,sino,1.4054651081081644
802,singer,1.4054651081081644
803,specifically,1.4054651081081644
804,speculation,1.4054651081081644
805,shucked,1.4054651081081644
806,shouts,1.4054651081081644
807,sphere,1.4054651081081644
808,spirit,1.4054651081081644
809,staling,1.4054651081081644
810,stalinism,1.4054651081081644
811,sergeyevich,1.4054651081081644
812,saying,1.4054651081081644
813,save,1.4054651081081644
814,sausage,1.4054651081081644
815,stood,1.4054651081081644
816,stooge,1.4054651081081644
817,strained,1.4054651081081644
818,sake,1.4054651081081644
819,sagacity,1.4054651081081644
820,strategy,1.4054651081081644
821,safety,1.4054651081081644
822,strengthen,1.4054651081081644
823,ruled,1.4054651081081644
824,rule,1.4054651081081644
825,rubbish,1.4054651081081644
826,strengthening,1.4054651081081644
827,routing,1.4054651081081644
828,round,1.4054651081081644
829,stressed,1.4054651081081644
830,stirred,1.4054651081081644
831,sayings,1.4054651081081644
832,serf,1.4054651081081644
833,steps,1.4054651081081644
834,stalinized,1.4054651081081644
835,stand,1.4054651081081644
836,standard,1.4054651081081644
837,seem,1.4054651081081644
838,standards,1.4054651081081644
839,seeing,1.4054651081081644
840,security,1.4054651081081644
841,sections,1.4054651081081644
842,stature,1.4054651081081644
843,secretariat,1.4054651081081644
844,secluded,1.4054651081081644
845,sea,1.4054651081081644
846,scourge,1.4054651081081644
847,scope,1.4054651081081644
848,schoolteacher,1.4054651081081644
849,schemes,1.4054651081081644
850,scenes,1.4054651081081644
851,reaction,1.4054651081081644
852,supply,1.4054651081081644
853,traveler,1.4054651081081644
854,thumping,1.4054651081081644
855,threat,1.4054651081081644
856,pledging,1.4054651081081644
857,threaten,1.4054651081081644
858,threatening,1.4054651081081644
859,please,1.4054651081081644
860,pleaded,1.4054651081081644
861,planting,1.4054651081081644
862,plant,1.4054651081081644
863,plan,1.4054651081081644
864,persuaded,1.4054651081081644
865,thundering,1.4054651081081644
866,pits,1.4054651081081644
867,pique,1.4054651081081644
868,pilot,1.4054651081081644
869,pigs,1.4054651081081644
870,thus,1.4054651081081644
871,philippine,1.4054651081081644
872,petrovo,1.4054651081081644
873,plot,1.4054651081081644
874,plowed,1.4054651081081644
875,podium,1.4054651081081644
876,thrashes,1.4054651081081644
877,thaw,1.4054651081081644
878,powerless,1.4054651081081644
879,theoretical,1.4054651081081644
880,theoreticians,1.4054651081081644
881,pounded,1.4054651081081644
882,potatoes,1.4054651081081644
883,posthumously,1.4054651081081644
884,portrayed,1.4054651081081644
885,polls,1.4054651081081644
886,polish,1.4054651081081644
887,thereafter,1.4054651081081644
888,thing,1.4054651081081644
889,polemics,1.4054651081081644
890,third,1.4054651081081644
891,thirties,1.4054651081081644
892,pointed,1.4054651081081644
893,thoughts,1.4054651081081644
894,timely,1.4054651081081644
895,personality,1.4054651081081644
896,rapport,1.4054651081081644
897,owed,1.4054651081081644
898,particular,1.4054651081081644
899,parliamentary,1.4054651081081644
900,solzhenitsyn,1.4054651081081644
901,parity,1.4054651081081644
902,traits,1.4054651081081644
903,paranoia,1.4054651081081644
904,page,1.4054651081081644
905,pact,1.4054651081081644
906,overwhelmingly,1.4054651081081644
907,tiniest,1.4054651081081644
908,overmuch,1.4054651081081644
909,overdrawn,1.4054651081081644
910,overcome,1.4054651081081644
911,outweigh,1.4054651081081644
912,outvoted,1.4054651081081644
913,output,1.4054651081081644
914,outcry,1.4054651081081644
915,outbreak,1.4054651081081644
916,partisan,1.4054651081081644
917,pasternak,1.4054651081081644
918,path,1.4054651081081644
919,tour,1.4054651081081644
920,permitted,1.4054651081081644
921,tiny,1.4054651081081644
922,perhaps,1.4054651081081644
923,performance,1.4054651081081644
924,peoples,1.4054651081081644
925,tireless,1.4054651081081644
926,pensioner,1.4054651081081644
927,tito,1.4054651081081644
928,pensioned,1.4054651081081644
929,peking,1.4054651081081644
930,tolerated,1.4054651081081644
931,peasant,1.4054651081081644
932,torture,1.4054651081081644
933,toughness,1.4054651081081644
934,peace,1.4054651081081644
935,patronage,1.4054651081081644
936,paths,1.4054651081081644
937,practicality,1.4054651081081644
938,practicing,1.4054651081081644
939,testing,1.4054651081081644
940,pull,1.4054651081081644
941,pusillanimous,1.4054651081081644
942,push,1.4054651081081644
943,table,1.4054651081081644
944,pursue,1.4054651081081644
945,purported,1.4054651081081644
946,purged,1.4054651081081644
947,taking,1.4054651081081644
948,pupils,1.4054651081081644
949,puddle,1.4054651081081644
950,praise,1.4054651081081644
951,pubic,1.4054651081081644
952,talents,1.4054651081081644
953,provoked,1.4054651081081644
954,provoke,1.4054651081081644
955,province,1.4054651081081644
956,provided,1.4054651081081644
957,provide,1.4054651081081644
958,protested,1.4054651081081644
959,quantities,1.4054651081081644
960,quarrels,1.4054651081081644
961,quarter,1.4054651081081644
962,switzerland,1.4054651081081644
963,survived,1.4054651081081644
964,rapid,1.4054651081081644
